datadate,fyearq,fqtr,tic,conm,atq,ceqq,cheq,chq,cshoq,dlcq,dpq,intanq,ltq,niq,pstkq,pstkrq,seqq,txditcq,xsgaq,capxy,epspxy,costat,mkvaltq,sic
20150331,2015.0,1.0,ABT,ABBOTT LABORATORIES,43095.0,21874.0,9849.0,3226.0,1488.757,2972.0,358.0,15834.0,21107.0,2292.0,0.0,0.0,21874.0,,2007.0,235.0,0.35,A,68974.1118,3845.0
20150630,2015.0,2.0,ABT,ABBOTT LABORATORIES,44125.0,23008.0,11177.0,4048.0,1490.441,2899.0,340.0,15681.0,20999.0,784.0,0.0,0.0,23008.0,,1984.0,451.0,0.87,A,73150.8443,3845.0
20150930,2015.0,3.0,ABT,ABBOTT LABORATORIES,41725.0,21111.0,6139.0,3132.0,1491.72,2402.0,374.0,15594.0,20506.0,580.0,0.0,0.0,21111.0,,1951.0,862.0,1.27,A,59996.9784,3845.0
20151231,2015.0,4.0,ABT,ABBOTT LABORATORIES,41247.0,21211.0,6125.0,5001.0,1472.665,3130.0,400.0,15200.0,19921.0,767.0,0.0,0.0,21211.0,808.0,1897.0,1110.0,1.73,A,66137.3852,3845.0
20160331,2016.0,1.0,ABT,ABBOTT LABORATORIES,39637.0,20722.0,3957.0,3334.0,1469.152,2613.0,347.0,15233.0,18795.0,316.0,0.0,0.0,20722.0,,1989.0,243.0,0.04,A,61454.6282,3845.0
20160630,2016.0,2.0,ABT,ABBOTT LABORATORIES,39831.0,20675.0,4438.0,2578.0,1469.995,2896.0,347.0,15063.0,19036.0,615.0,0.0,0.0,20675.0,,2030.0,490.0,0.44,A,57785.5035,3845.0
20160930,2016.0,3.0,ABT,ABBOTT LABORATORIES,39497.0,20776.0,4507.0,2500.0,1472.31,2535.0,340.0,12486.0,18601.0,-329.0,0.0,0.0,20776.0,,1905.0,802.0,0.2,A,62263.9899,3845.0
20161231,2016.0,4.0,ABT,ABBOTT LABORATORIES,52666.0,20538.0,18775.0,18620.0,1472.869,1325.0,319.0,12222.0,31949.0,798.0,0.0,0.0,20538.0,356.0,1844.0,1121.0,0.71,A,56572.8983,3845.0
20170331,2017.0,1.0,ABT,ABBOTT LABORATORIES,70887.0,31362.0,8860.0,8706.0,1735.272,210.0,774.0,40758.0,39340.0,419.0,0.0,0.0,31362.0,,2586.0,272.0,0.22,A,77063.4295,3845.0
20170630,2017.0,2.0,ABT,ABBOTT LABORATORIES,71151.0,31602.0,9835.0,9675.0,1737.443,221.0,648.0,40785.0,39363.0,283.0,0.0,0.0,31602.0,,2517.0,527.0,0.37,A,84457.1042,3845.0
20170930,2017.0,3.0,ABT,ABBOTT LABORATORIES,72248.0,32032.0,11199.0,11012.0,1740.601,715.0,756.0,40644.0,40030.0,603.0,0.0,0.0,32032.0,,2507.0,790.0,0.7,A,92878.4694,3845.0
20171231,2017.0,4.0,ABT,ABBOTT LABORATORIES,76250.0,30897.0,9610.0,9407.0,1743.602,714.0,843.0,45493.0,45152.0,-828.0,0.0,0.0,30897.0,2006.0,2740.0,1135.0,0.2,A,99507.3661,3845.0
20180331,2018.0,1.0,ABT,ABBOTT LABORATORIES,70908.0,31399.0,4042.0,3857.0,1753.188,737.0,852.0,45170.0,39307.0,418.0,0.0,0.0,31399.0,,3023.0,275.0,0.23,A,105051.025,3845.0
20180630,2018.0,2.0,ABT,ABBOTT LABORATORIES,68415.0,30577.0,3264.0,3065.0,1754.319,847.0,850.0,43795.0,37641.0,733.0,0.0,0.0,30577.0,,2956.0,573.0,0.64,A,106995.9158,3845.0
20180930,2018.0,3.0,ABT,ABBOTT LABORATORIES,71637.0,30705.0,7550.0,7369.0,1756.333,4274.0,813.0,42893.0,40739.0,563.0,0.0,0.0,30705.0,,2832.0,927.0,0.95,A,128844.5889,3845.0
20181231,2018.0,4.0,ABT,ABBOTT LABORATORIES,67173.0,30524.0,4086.0,3844.0,1755.619,207.0,763.0,42196.0,36451.0,654.0,0.0,0.0,30524.0,2056.0,2828.0,1394.0,1.32,A,126983.9223,3845.0
20190331,2019.0,1.0,ABT,ABBOTT LABORATORIES,67610.0,30925.0,3261.0,3022.0,1764.181,405.0,753.0,41681.0,36481.0,672.0,0.0,0.0,30925.0,,3093.0,335.0,0.38,A,141028.6291,3845.0
20190630,2019.0,2.0,ABT,ABBOTT LABORATORIES,68427.0,31686.0,3376.0,3137.0,1767.398,415.0,751.0,41420.0,36533.0,1006.0,0.0,0.0,31686.0,,2953.0,803.0,0.94,A,148638.1718,3845.0
20190930,2019.0,3.0,ABT,ABBOTT LABORATORIES,68539.0,31817.0,4335.0,4091.0,1768.456,1660.0,754.0,40511.0,36520.0,960.0,0.0,0.0,31817.0,,2945.0,1204.0,1.48,A,147966.7135,3845.0
20191231,2019.0,4.0,ABT,ABBOTT LABORATORIES,67887.0,31088.0,4140.0,3860.0,1762.503,1683.0,756.0,40220.0,36586.0,1049.0,0.0,0.0,31088.0,1546.0,2909.0,1638.0,2.07,A,153091.0106,3845.0
20200331,2020.0,1.0,ABT,ABBOTT LABORATORIES,66777.0,30218.0,3668.0,3377.0,1768.845,1468.0,828.0,39192.0,36350.0,564.0,0.0,0.0,30218.0,,3058.0,360.0,0.31,A,139579.559,3845.0
20200630,2020.0,2.0,ABT,ABBOTT LABORATORIES,68776.0,30578.0,5037.0,4763.0,1770.53,1495.0,825.0,38865.0,37978.0,537.0,0.0,0.0,30578.0,,2811.0,1002.0,0.6,A,161879.5579,3845.0
20200930,2020.0,3.0,ABT,ABBOTT LABORATORIES,69043.0,31386.0,4731.0,4480.0,1772.362,214.0,808.0,38546.0,37448.0,1232.0,0.0,0.0,31386.0,,2943.0,1498.0,1.3,A,192886.1565,3845.0
20201231,2020.0,4.0,ABT,ABBOTT LABORATORIES,72548.0,32784.0,7148.0,6838.0,1771.23,461.0,866.0,38528.0,39545.0,2162.0,0.0,0.0,32784.0,1406.0,3188.0,2177.0,2.51,A,193931.9727,3845.0
20210331,2021.0,1.0,ABT,ABBOTT LABORATORIES,72785.0,33562.0,8372.0,8054.0,1776.82,955.0,934.0,37565.0,38997.0,1793.0,0.0,0.0,33562.0,,3421.0,397.0,1.0,A,212934.1088,3845.0
20210630,2021.0,2.0,ABT,ABBOTT LABORATORIES,73269.0,33800.0,8944.0,8658.0,1772.817,954.0,874.0,37166.0,39240.0,1189.0,0.0,0.0,33800.0,,3362.0,810.0,1.67,A,205522.6748,3845.0
20210930,2021.0,3.0,ABT,ABBOTT LABORATORIES,73795.0,34422.0,9692.0,9302.0,1768.287,951.0,847.0,36611.0,39157.0,2100.0,0.0,0.0,34422.0,,3400.0,1271.0,2.85,A,208887.7433,3845.0
20100331,2010.0,1.0,AMD,ADVANCED MICRO DEVICES,5232.0,796.0,1936.0,642.0,672.0,157.0,100.0,404.0,4436.0,257.0,0.0,0.0,796.0,1.0,542.0,48.0,0.36,A,6229.44,3674.0
20100630,2010.0,2.0,AMD,ADVANCED MICRO DEVICES,4955.0,752.0,1900.0,1084.0,674.0,162.0,100.0,387.0,4203.0,-43.0,0.0,0.0,752.0,1.0,600.0,79.0,0.3,A,4933.68,3674.0
20100930,2010.0,3.0,AMD,ADVANCED MICRO DEVICES,4595.0,614.0,1730.0,620.0,681.0,212.0,94.0,371.0,3981.0,-118.0,0.0,0.0,614.0,0.0,595.0,110.0,0.13,A,4841.91,3674.0
20101231,2010.0,4.0,AMD,ADVANCED MICRO DEVICES,4964.0,1013.0,1789.0,606.0,683.0,233.0,89.0,360.0,3951.0,375.0,0.0,0.0,1013.0,0.0,602.0,148.0,0.66,A,5586.94,3674.0
20110331,2011.0,1.0,AMD,ADVANCED MICRO DEVICES,5209.0,1558.0,1745.0,602.0,687.0,38.0,88.0,351.0,3651.0,510.0,0.0,0.0,1558.0,0.0,628.0,38.0,0.71,A,5908.2,3674.0
20110630,2011.0,2.0,AMD,ADVANCED MICRO DEVICES,5224.0,1641.0,1861.0,554.0,691.0,4.0,80.0,342.0,3583.0,61.0,0.0,0.0,1641.0,0.0,606.0,105.0,0.79,A,4830.09,3674.0
20110930,2011.0,3.0,AMD,ADVANCED MICRO DEVICES,5236.0,1744.0,1807.0,625.0,697.0,489.0,79.0,334.0,3492.0,97.0,0.0,0.0,1744.0,0.0,610.0,163.0,0.92,A,3540.76,3674.0
20111231,2011.0,4.0,AMD,ADVANCED MICRO DEVICES,4954.0,1590.0,1765.0,869.0,698.0,489.0,70.0,331.0,3364.0,-177.0,0.0,0.0,1590.0,0.0,601.0,250.0,0.68,A,3769.2,3674.0
20120331,2012.0,1.0,AMD,ADVANCED MICRO DEVICES,4988.0,1052.0,1544.0,1193.0,700.0,490.0,63.0,662.0,3936.0,-590.0,0.0,0.0,1052.0,0.0,592.0,40.0,-0.8,A,5614.0,3674.0
20120630,2012.0,2.0,AMD,ADVANCED MICRO DEVICES,5041.0,1117.0,1579.0,1015.0,707.0,489.0,65.0,658.0,3924.0,37.0,0.0,0.0,1117.0,0.0,557.0,79.0,-0.75,A,4051.11,3674.0
20120930,2012.0,3.0,AMD,ADVANCED MICRO DEVICES,4612.0,989.0,1300.0,776.0,712.0,5.0,66.0,653.0,3623.0,-157.0,0.0,0.0,989.0,0.0,516.0,111.0,-0.96,A,2399.44,3674.0
20121231,2012.0,4.0,AMD,ADVANCED MICRO DEVICES,4000.0,538.0,1002.0,549.0,713.0,5.0,66.0,649.0,3462.0,-473.0,0.0,0.0,538.0,0.0,506.0,133.0,-1.6,A,1711.2,3674.0
20130331,2013.0,1.0,AMD,ADVANCED MICRO DEVICES,3797.0,415.0,1003.0,441.0,714.0,5.0,66.0,645.0,3382.0,-146.0,0.0,0.0,415.0,0.0,491.0,20.0,-0.19,A,1820.7,3674.0
20130630,2013.0,2.0,AMD,ADVANCED MICRO DEVICES,3897.0,359.0,968.0,334.0,720.0,5.0,59.0,640.0,3538.0,-74.0,0.0,0.0,359.0,0.0,479.0,48.0,-0.29,A,2937.6,3674.0
20130930,2013.0,3.0,AMD,ADVANCED MICRO DEVICES,4317.0,434.0,1060.0,543.0,723.0,5.0,57.0,635.0,3883.0,48.0,0.0,0.0,434.0,0.0,443.0,63.0,-0.23,A,2754.63,3674.0
20131231,2013.0,4.0,AMD,ADVANCED MICRO DEVICES,4337.0,544.0,1097.0,869.0,725.0,60.0,54.0,911.0,3793.0,89.0,0.0,0.0,544.0,0.0,462.0,84.0,-0.11,A,2805.75,3674.0
20140331,2014.0,1.0,AMD,ADVANCED MICRO DEVICES,4108.0,511.0,902.0,554.0,762.0,60.0,53.0,888.0,3597.0,-20.0,0.0,0.0,511.0,0.0,435.0,21.0,-0.03,A,3055.62,3674.0
20140630,2014.0,2.0,AMD,ADVANCED MICRO DEVICES,4246.0,501.0,948.0,503.0,765.0,101.0,53.0,866.0,3745.0,-36.0,0.0,0.0,501.0,0.0,431.0,44.0,-0.07,A,3205.35,3674.0
20140930,2014.0,3.0,AMD,ADVANCED MICRO DEVICES,4325.0,535.0,938.0,640.0,775.0,102.0,49.0,860.0,3790.0,17.0,0.0,0.0,535.0,0.0,428.0,73.0,-0.05,A,2642.75,3674.0
20141231,2014.0,4.0,AMD,ADVANCED MICRO DEVICES,3767.0,187.0,1040.0,805.0,776.0,177.0,48.0,604.0,3580.0,-364.0,0.0,0.0,187.0,0.0,382.0,95.0,-0.53,A,2071.92,3674.0
20150331,2015.0,1.0,AMD,ADVANCED MICRO DEVICES,3428.0,17.0,906.0,677.0,778.0,235.0,46.0,523.0,3411.0,-180.0,0.0,0.0,17.0,0.0,373.0,22.0,-0.23,A,2085.04,3674.0
20150630,2015.0,2.0,AMD,ADVANCED MICRO DEVICES,3381.0,-141.0,829.0,829.0,779.0,235.0,45.0,533.0,3522.0,-181.0,0.0,0.0,-141.0,0.0,369.0,39.0,-0.46,A,1869.6,3674.0
20150930,2015.0,3.0,AMD,ADVANCED MICRO DEVICES,3229.0,-336.0,755.0,755.0,790.0,230.0,42.0,480.0,3565.0,-197.0,0.0,0.0,-336.0,0.0,349.0,64.0,-0.72,A,1358.8,3674.0
20151231,2015.0,4.0,AMD,ADVANCED MICRO DEVICES,3109.0,-412.0,785.0,785.0,792.0,230.0,34.0,467.0,3521.0,-102.0,0.0,0.0,-412.0,0.0,338.0,96.0,-0.84,A,2273.04,3674.0
20160331,2016.0,1.0,AMD,ADVANCED MICRO DEVICES,2981.0,-503.0,716.0,716.0,793.0,230.0,33.0,523.0,3484.0,-109.0,0.0,0.0,-503.0,0.0,347.0,26.0,-0.14,A,2260.05,3674.0
20160630,2016.0,2.0,AMD,ADVANCED MICRO DEVICES,3316.0,-413.0,957.0,957.0,795.0,226.0,33.0,520.0,3729.0,69.0,0.0,0.0,-413.0,0.0,360.0,47.0,-0.05,A,4086.3,3674.0
20160930,2016.0,3.0,AMD,ADVANCED MICRO DEVICES,3616.0,385.0,1258.0,1258.0,926.0,0.0,33.0,524.0,3231.0,-406.0,0.0,0.0,385.0,0.0,376.0,56.0,-0.56,A,6398.66,3674.0
20161231,2016.0,4.0,AMD,ADVANCED MICRO DEVICES,3321.0,416.0,1264.0,1264.0,935.0,0.0,34.0,521.0,2905.0,-51.0,0.0,0.0,416.0,11.0,385.0,77.0,-0.6,A,10602.9,3674.0
20170331,2017.0,1.0,AMD,ADVANCED MICRO DEVICES,3299.0,409.0,945.0,722.0,942.0,0.0,34.0,511.0,2890.0,-33.0,0.0,0.0,409.0,,394.0,23.0,-0.04,A,13706.1,3674.0
20170630,2017.0,2.0,AMD,ADVANCED MICRO DEVICES,3370.0,417.0,846.0,760.0,947.0,42.0,35.0,542.0,2953.0,-42.0,0.0,0.0,417.0,,412.0,35.0,-0.08,A,11818.56,3674.0
20170930,2017.0,3.0,AMD,ADVANCED MICRO DEVICES,3586.0,520.0,881.0,879.0,965.0,70.0,36.0,537.0,3066.0,61.0,0.0,0.0,520.0,,452.0,69.0,-0.01,A,12303.75,3674.0
20171231,2017.0,4.0,AMD,ADVANCED MICRO DEVICES,3540.0,611.0,1187.0,1185.0,967.0,70.0,39.0,528.0,2929.0,-19.0,0.0,0.0,611.0,11.0,454.0,113.0,-0.03,A,9940.76,3674.0
20180331,2018.0,1.0,AMD,ADVANCED MICRO DEVICES,3763.0,715.0,1048.0,1045.0,969.0,223.0,44.0,597.0,3048.0,81.0,0.0,0.0,715.0,,477.0,46.0,0.08,A,9738.45,3674.0
20180630,2018.0,2.0,AMD,ADVANCED MICRO DEVICES,4103.0,879.0,988.0,948.0,975.0,223.0,42.0,581.0,3224.0,116.0,0.0,0.0,879.0,,499.0,89.0,0.2,A,14615.25,3674.0
20180930,2018.0,3.0,AMD,ADVANCED MICRO DEVICES,4347.0,1125.0,1061.0,1046.0,999.0,136.0,41.0,563.0,3222.0,102.0,0.0,0.0,1125.0,,511.0,122.0,0.31,A,30859.11,3674.0
20181231,2018.0,4.0,AMD,ADVANCED MICRO DEVICES,4556.0,1266.0,1161.0,1078.0,1005.0,136.0,43.0,515.0,3290.0,38.0,0.0,0.0,1266.0,11.0,509.0,163.0,0.34,A,18552.3,3674.0
20190331,2019.0,1.0,AMD,ADVANCED MICRO DEVICES,4931.0,1788.0,1199.0,978.0,1082.0,108.0,46.0,511.0,3143.0,16.0,0.0,0.0,1788.0,,538.0,62.0,0.01,A,27612.64,3674.0
20190630,2019.0,2.0,AMD,ADVANCED MICRO DEVICES,5102.0,1901.0,1133.0,963.0,1086.0,38.0,52.0,520.0,3201.0,35.0,0.0,0.0,1901.0,,555.0,120.0,0.05,A,32981.82,3674.0
20190930,2019.0,3.0,AMD,ADVANCED MICRO DEVICES,5253.0,2176.0,1214.0,1156.0,1114.0,38.0,60.0,509.0,3077.0,120.0,0.0,0.0,2176.0,,591.0,175.0,0.16,A,32294.86,3674.0
20191231,2019.0,4.0,AMD,ADVANCED MICRO DEVICES,6028.0,2827.0,1507.0,1466.0,1170.0,43.0,64.0,499.0,3201.0,170.0,0.0,0.0,2827.0,11.0,601.0,217.0,0.31,A,53656.2,3674.0
20200331,2020.0,1.0,AMD,ADVANCED MICRO DEVICES,5864.0,3037.0,1389.0,1330.0,1171.0,,68.0,483.0,2827.0,162.0,0.0,0.0,3037.0,,641.0,55.0,0.14,A,53257.08,3674.0
20200630,2020.0,2.0,AMD,ADVANCED MICRO DEVICES,6583.0,3305.0,1779.0,1775.0,1174.0,200.0,72.0,463.0,3278.0,157.0,0.0,0.0,3305.0,,675.0,146.0,0.27,A,61764.14,3674.0
20200930,2020.0,3.0,AMD,ADVANCED MICRO DEVICES,7023.0,3867.0,1775.0,1296.0,1202.0,,82.0,483.0,3156.0,390.0,0.0,0.0,3867.0,,781.0,220.0,0.6,A,98551.98,3674.0
20201231,2020.0,4.0,AMD,ADVANCED MICRO DEVICES,8962.0,5837.0,2290.0,1595.0,1211.0,41.0,90.0,518.0,3125.0,1781.0,0.0,0.0,5837.0,11.0,867.0,294.0,2.1,A,111060.81,3674.0
20210331,2021.0,1.0,AMD,ADVANCED MICRO DEVICES,10047.0,6477.0,3116.0,1763.0,1215.0,,95.0,492.0,3570.0,555.0,0.0,0.0,6477.0,,914.0,66.0,0.46,A,95377.5,3674.0
20210630,2021.0,2.0,AMD,ADVANCED MICRO DEVICES,10691.0,7065.0,3793.0,2623.0,1213.0,,97.0,493.0,3626.0,710.0,0.0,0.0,7065.0,,990.0,130.0,1.04,A,113937.09,3674.0
20210930,2021.0,3.0,AMD,ADVANCED MICRO DEVICES,11153.0,7136.0,3608.0,2440.0,1212.0,312.0,97.0,492.0,4017.0,923.0,0.0,0.0,7136.0,,1133.0,215.0,1.8,A,124714.8,3674.0
20100331,2010.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,13152.6,5265.6,230.9,230.9,212.353,874.9,217.3,1207.6,7734.3,252.0,0.0,0.0,5265.6,440.1,266.7,516.9,2.38,A,15703.5044,2810.0
20100630,2010.0,3.0,APD,AIR PRODUCTS & CHEMICALS INC,12999.4,5231.4,405.3,405.3,212.537,821.6,214.4,1106.4,7627.5,253.2,0.0,0.0,5231.4,473.6,270.5,757.2,3.57,A,13774.523,2810.0
20100930,2010.0,4.0,APD,AIR PRODUCTS & CHEMICALS INC,13505.9,5546.9,374.3,374.3,213.803,468.5,214.6,1200.3,7808.3,272.1,0.0,0.0,5546.9,335.1,263.1,1030.9,4.85,A,17707.1645,2810.0
20101231,2011.0,1.0,APD,AIR PRODUCTS & CHEMICALS INC,13459.7,5810.0,247.2,247.2,214.92,374.6,,1189.3,7482.5,268.6,0.0,0.0,5810.0,392.3,255.7,306.9,1.15,A,19546.974,2810.0
20110331,2011.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,13820.7,5825.2,270.3,270.3,211.897,684.1,415.3,1234.3,7821.5,304.3,0.0,0.0,5825.2,406.2,269.9,612.7,2.49,A,19108.8715,2810.0
20110630,2011.0,3.0,APD,AIR PRODUCTS & CHEMICALS INC,14451.5,6232.2,430.1,430.1,213.133,443.4,212.3,1264.1,8054.5,326.5,0.0,0.0,6232.2,470.8,263.8,965.3,3.89,A,20371.2521,2810.0
20110930,2011.0,4.0,APD,AIR PRODUCTS & CHEMICALS INC,14290.7,5795.8,422.5,422.5,210.185,634.7,206.7,1153.1,8352.0,324.8,0.0,0.0,5795.8,570.1,271.1,1351.7,5.33,A,16051.8285,2810.0
20111231,2012.0,1.0,APD,AIR PRODUCTS & CHEMICALS INC,14391.3,5909.0,407.3,407.3,210.606,731.8,203.0,1127.3,8334.2,248.1,0.0,0.0,5909.0,599.5,259.1,349.7,1.07,A,17941.5251,2810.0
20120331,2012.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,14955.8,6262.7,319.5,319.5,211.432,859.6,205.3,1107.8,8548.4,296.0,0.0,0.0,6262.7,651.5,267.1,734.9,2.39,A,19409.4576,2810.0
20120630,2012.0,3.0,APD,AIR PRODUCTS & CHEMICALS INC,14880.9,6513.6,361.2,361.2,211.707,421.4,212.2,1284.7,8233.5,484.5,0.0,0.0,6513.6,675.1,262.9,1166.5,4.08,A,17091.1061,2810.0
20120930,2012.0,4.0,APD,AIR PRODUCTS & CHEMICALS INC,16941.8,6477.2,454.4,454.4,212.476,707.7,220.3,2360.0,9926.0,138.7,0.0,0.0,6477.2,670.8,277.6,1521.0,4.73,A,17571.7652,2810.0
20121231,2013.0,1.0,APD,AIR PRODUCTS & CHEMICALS INC,17393.1,6299.3,545.6,545.6,207.625,928.4,218.5,2365.5,10551.2,278.3,0.0,0.0,6299.3,723.9,301.5,357.0,1.32,A,17444.6525,2810.0
20130331,2013.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,17221.2,6365.5,401.6,401.6,208.331,1336.5,226.2,2330.0,10305.1,290.4,0.0,0.0,6365.5,715.3,298.9,707.3,2.71,A,18149.7967,2810.0
20130630,2013.0,3.0,APD,AIR PRODUCTS & CHEMICALS INC,17491.3,6540.8,418.8,418.8,209.646,1482.1,229.7,2332.0,10428.1,288.4,0.0,0.0,6540.8,714.7,304.8,1115.4,4.08,A,19197.2842,2810.0
20130930,2013.0,4.0,APD,AIR PRODUCTS & CHEMICALS INC,17850.1,7042.1,450.4,450.4,211.179,1217.3,232.6,2371.1,10275.4,137.1,0.0,0.0,7042.1,827.2,294.8,1524.2,4.79,A,22505.346,2810.0
20131231,2014.0,1.0,APD,AIR PRODUCTS & CHEMICALS INC,17915.2,7264.0,387.6,387.6,211.673,1147.5,234.2,2343.4,10133.8,290.2,0.0,0.0,7264.0,831.6,314.4,391.1,1.36,A,23660.8079,2810.0
20140331,2014.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,17963.0,7370.9,356.9,356.9,212.276,1173.9,229.1,2288.1,10091.6,283.5,0.0,0.0,7370.9,826.5,296.6,802.2,2.69,A,25269.335,2810.0
20140630,2014.0,3.0,APD,AIR PRODUCTS & CHEMICALS INC,18316.2,7696.7,337.6,337.6,213.016,1185.0,239.0,2278.1,10118.6,314.0,0.0,0.0,7696.7,858.3,305.8,1264.9,4.17,A,27398.1179,2810.0
20140930,2014.0,4.0,APD,AIR PRODUCTS & CHEMICALS INC,17779.1,7365.8,336.6,336.6,213.539,1294.0,254.6,1853.1,9970.5,104.0,0.0,0.0,7365.8,995.5,283.9,1684.2,4.64,A,27798.507,2810.0
20141231,2015.0,1.0,APD,AIR PRODUCTS & CHEMICALS INC,17635.4,7351.5,238.8,238.8,214.274,1337.7,235.5,1785.9,9843.4,324.6,0.0,0.0,7351.5,1019.5,292.6,446.5,1.52,A,30904.739,2810.0
20150331,2015.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,17493.8,7332.5,195.7,195.7,214.765,1418.7,233.3,1708.8,9737.5,290.0,0.0,0.0,7332.5,1101.8,276.1,817.6,2.89,A,32489.6492,2810.0
20150630,2015.0,3.0,APD,AIR PRODUCTS & CHEMICALS INC,17671.5,7586.0,215.3,215.3,214.982,1172.7,233.0,1705.3,9662.3,318.8,0.0,0.0,7586.0,1030.4,274.9,1214.7,4.37,A,29415.9871,2810.0
20150930,2015.0,4.0,APD,AIR PRODUCTS & CHEMICALS INC,17438.1,7249.0,206.4,206.4,215.359,1929.9,234.6,1639.6,10057.0,344.5,0.0,0.0,7249.0,903.3,232.8,1614.8,5.98,A,27475.5012,2810.0
20151231,2016.0,1.0,APD,AIR PRODUCTS & CHEMICALS INC,17260.3,7367.1,279.1,279.1,215.65,1947.3,214.7,1606.4,9761.3,363.6,0.0,0.0,7367.1,831.2,190.8,350.6,1.3,A,28058.2215,2810.0
20160331,2016.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,16810.8,6916.6,313.1,313.1,216.082,2244.8,213.9,1650.5,9757.7,-473.3,0.0,0.0,6916.6,882.6,186.0,534.8,2.59,A,31126.6121,2810.0
20160630,2016.0,3.0,APD,AIR PRODUCTS & CHEMICALS INC,17083.5,7045.4,514.8,514.8,216.55,1758.1,213.5,1626.4,9903.3,346.8,0.0,0.0,7045.4,904.6,187.1,797.3,3.75,A,30758.762,2810.0
20160930,2016.0,4.0,APD,AIR PRODUCTS & CHEMICALS INC,18055.3,7079.6,1501.3,1501.3,217.351,1307.1,212.5,1638.2,10841.9,394.0,0.0,0.0,7079.6,767.1,192.7,1055.8,5.08,A,32676.5493,2810.0
20161231,2017.0,1.0,APD,AIR PRODUCTS & CHEMICALS INC,15956.2,7161.5,655.5,655.5,217.59,1029.4,206.1,1187.8,8695.1,299.8,0.0,0.0,7161.5,679.0,179.7,239.2,1.16,A,31293.7938,2810.0
20170331,2017.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,17871.5,9317.4,3292.5,1869.3,217.724,542.8,211.8,1204.8,8451.3,2130.0,0.0,0.0,9317.4,650.7,192.4,532.2,2.55,A,29455.88,2810.0
20170630,2017.0,3.0,APD,AIR PRODUCTS & CHEMICALS INC,17853.8,9412.4,3348.7,2332.6,217.957,559.4,216.9,1068.9,8343.9,101.9,0.0,0.0,9412.4,634.1,198.7,806.8,3.03,A,31180.9284,2810.0
20170930,2017.0,4.0,APD,AIR PRODUCTS & CHEMICALS INC,18467.2,10086.2,3677.6,3273.6,218.346,560.4,231.0,1089.8,8281.7,468.7,0.0,0.0,10086.2,778.4,200.3,1039.7,5.2,A,33018.2821,2810.0
20171231,2018.0,1.0,APD,AIR PRODUCTS & CHEMICALS INC,18208.8,10215.3,3129.7,2722.6,218.939,98.4,227.9,1219.9,7887.6,154.6,0.0,0.0,10215.3,719.2,206.2,256.6,0.71,A,35923.5111,2810.0
20180331,2018.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,18511.1,10580.8,3203.9,3066.9,219.194,124.1,240.0,1259.4,7817.9,416.4,0.0,0.0,10580.8,699.7,209.1,572.5,2.61,A,34858.4218,2810.0
20180630,2018.0,3.0,APD,AIR PRODUCTS & CHEMICALS INC,19206.0,10486.0,2993.8,2986.5,219.272,95.4,245.6,1243.1,8396.0,473.9,0.0,0.0,10486.0,678.6,203.6,1158.1,4.57,A,34147.2286,2810.0
20180930,2018.0,4.0,APD,AIR PRODUCTS & CHEMICALS INC,19178.3,10857.5,2976.0,2791.3,219.516,460.9,257.2,1227.4,8002.0,452.9,0.0,0.0,10857.5,775.1,206.4,1568.4,6.64,A,36670.1478,2810.0
20181231,2019.0,1.0,APD,AIR PRODUCTS & CHEMICALS INC,19142.0,10882.9,2935.6,2923.3,219.631,453.3,258.0,1197.3,7938.6,347.5,0.0,0.0,10882.9,768.9,204.6,403.4,1.58,A,35151.9416,2810.0
20190331,2019.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,19244.5,11165.7,2738.5,2735.9,220.133,488.6,262.1,1230.5,7741.1,421.3,0.0,0.0,11165.7,805.4,206.9,963.5,3.49,A,42036.5977,2810.0
20190630,2019.0,3.0,APD,AIR PRODUCTS & CHEMICALS INC,19531.9,11386.1,2696.8,2696.8,220.355,546.4,269.1,1261.5,7805.3,488.0,0.0,0.0,11386.1,823.2,206.6,1507.6,5.71,A,49881.7614,2810.0
20190930,2019.0,4.0,APD,AIR PRODUCTS & CHEMICALS INC,18942.8,11053.6,2414.7,2248.7,220.415,98.6,293.6,1216.6,7554.5,503.2,0.0,0.0,11053.6,793.8,204.8,1989.7,7.99,A,48901.2719,2810.0
20191231,2020.0,1.0,APD,AIR PRODUCTS & CHEMICALS INC,19651.6,11556.0,2406.1,2406.1,220.678,143.4,289.2,1232.0,7721.8,475.6,0.0,0.0,11556.0,810.5,219.4,447.7,2.15,A,51857.1232,2810.0
20200331,2020.0,2.0,APD,AIR PRODUCTS & CHEMICALS INC,19501.2,11371.9,2220.1,2220.1,220.855,134.6,294.7,1163.2,7777.5,477.8,0.0,0.0,11371.9,844.4,220.9,930.6,4.38,A,44084.8666,2810.0
