datadate,fyearq,fqtr,tic,conm,rating,atq,ceqq,cheq,chq,cshoq,dlcq,dpq,intanq,ltq,niq,pstkq,pstkrq,seqq,txditcq,xsgaq,capxy,epspxy,costat,mkvaltq,sic
20130131,2013,1,COO,COOPER COS INC (THE),A,2969.544,2232.062,14.445,14.445,48.316,30.459,31.525,1589.068,719.996,74.667,0,0,2232.062,30.339,163.481,29.315,1.54,A,4896.8266,3851
20130430,2013,2,COO,COOPER COS INC (THE),A,2966.732,2314.197,14.441,14.441,48.657,28.955,30.944,1592.4,630.236,75.136,0,0,2314.197,26.346,164.483,67.49,3.09,A,5371.7328,3851
20130731,2013,3,COO,COOPER COS INC (THE),A,3006.908,2415.522,25.482,25.482,48.948,28.338,31.117,1582.077,569.266,88.951,0,0,2415.522,23.298,166.306,106.062,4.91,A,6233.5278,3851
20131031,2013,4,COO,COOPER COS INC (THE),A,3137.261,2404.535,77.393,77.393,47.995,42.987,31.763,1586.38,713.767,57.397,0,0,2404.535,24.883,172.267,178.127,6.09,A,6201.434,3851
20140131,2014,1,COO,COOPER COS INC (THE),A,3114.755,2435.279,28.828,28.828,47.859,44.147,31.395,1578.795,660.846,71.843,0,0,2435.279,24.447,173.1,60.979,1.5,A,5947.9165,3851
20140430,2014,2,COO,COOPER COS INC (THE),A,3221.982,2543.351,82.659,82.659,47.939,33.916,31.75,1578.91,659.902,79.16,0,0,2543.351,25.372,170.413,122.176,3.15,A,6323.6335,3851
20140731,2014,3,COO,COOPER COS INC (THE),A,3367.374,2657.073,173.786,173.786,48.282,46.492,32.502,1567.203,691.097,88.067,0,0,2657.073,26.152,171.862,177.936,4.98,A,7767.6082,3851
20141031,2014,4,COO,COOPER COS INC (THE),A,4458.34,2569.878,25.222,25.222,48.143,101.518,42.554,2674.526,1869.9,30.786,0,0,2569.878,69.525,185.926,238.065,5.61,A,7890.6377,3851
20150131,2015,1,COO,COOPER COS INC (THE),A,4335.744,2500.874,16.428,16.428,48.289,92.795,42.884,2575.62,1818.759,61.179,0,0,2500.874,69.377,183.185,64.995,1.27,A,7612.7609,3851
20150430,2015,2,COO,COOPER COS INC (THE),A,4392.66,2609.666,17.911,17.911,48.59,242.165,44.505,2588.783,1776.923,60.713,0,0,2609.666,69.156,178.796,118.365,2.52,A,8652.4213,3851
20150731,2015,3,COO,COOPER COS INC (THE),A,4422.682,2687.572,17.005,17.005,48.614,237.558,53.909,2591.439,1728.747,44.952,0,0,2687.572,67.922,182.064,184.713,3.45,A,8604.678,3851
20151031,2015,4,COO,COOPER COS INC (THE),A,4460.61,2667.509,16.426,16.426,48.268,244.193,50.105,2608.167,1786.706,36.679,0,0,2667.509,31.016,181.998,243.023,4.2,A,7354.1125,3851
20160131,2016,1,COO,COOPER COS INC (THE),A,4401.802,2599.957,16.047,16.047,48.391,46.696,51.155,2564.092,1795.076,51.356,0,0,2599.957,35.597,177.455,45.156,1.06,A,6346.4797,3851
20160430,2016,2,COO,COOPER COS INC (THE),A,4601.253,2738.076,44.464,44.464,48.448,30.191,47.979,2670.256,1856.472,74.125,0,0,2738.076,37.568,188.757,86.332,2.59,A,7416.4198,3851
20160731,2016,3,COO,COOPER COS INC (THE),A,4592.675,2730.688,62.613,62.613,48.742,31.692,49.496,2682.569,1855.273,87.928,0,0,2730.688,43.773,196.041,117.378,4.41,A,8893.9527,3851
20161031,2016,4,COO,COOPER COS INC (THE),A,4475.918,2699.867,100.817,100.817,48.785,226.325,47.344,2605.834,1775.883,60.508,0,0,2699.867,37.532,204.354,152.64,5.65,A,8588.1114,3851
20170131,2017,1,COO,COOPER COS INC (THE),A,4656.7,2819.3,91.1,91.1,48.936,223.5,47.8,2778.3,1837.3,75.8,0,0,2819.3,26.8,201.2,28.7,1.55,A,9034.075,3851
20170430,2017,2,COO,COOPER COS INC (THE),A,4749.8,2939.6,121.3,121.3,48.857,41.3,46.2,2787.7,1810,104.9,0,0,2939.6,25.6,206.5,57.3,3.7,A,9787.5228,3851
20170731,2017,3,COO,COOPER COS INC (THE),A,4782.8,3093.2,46,46,48.949,33.4,47.2,2821.5,1689.5,103.6,0,0,3093.2,30.9,218.9,95.4,5.81,A,11937.1926,3851
20171031,2017,4,COO,COOPER COS INC (THE),A,4858.7,3175.7,88.8,88.8,48.8,23.4,47.2,2859.5,1682.9,88.6,0,0,3175.7,38.8,217.7,127.2,7.63,A,11724.688,3851
20180131,2018,1,COO,COOPER COS INC (THE),A,6268.6,3156.3,91.7,91.7,49,29.6,66.6,4042.2,3112.2,-122.5,0,0,3156.3,40.8,238.5,51.4,-2.5,A,11988.83,3851
20180430,2018,2,COO,COOPER COS INC (THE),A,6414.4,3187.9,164.9,164.9,49.1,41.3,69,4063.1,3226.4,60.9,0,0,3187.9,38,260.2,97.9,-1.26,A,11229.661,3851
20180731,2018,3,COO,COOPER COS INC (THE),A,6256.9,3226.5,155.6,155.6,49.1,45.3,69,3980.1,3030.3,100.8,0,0,3226.5,37.2,262.4,150.2,0.8,A,12790.55,3851
20181031,2018,4,COO,COOPER COS INC (THE),A,6112.8,3307.6,80.2,77.7,49.2,37.1,70.5,3913.4,2805,100.7,0,0,3307.6,31,263,193.6,2.85,A,12708.852,3851
20190131,2019,1,COO,COOPER COS INC (THE),A,6298.6,3425.3,146.9,146.6,49.3,445.5,68.8,3963.4,2873.1,103.2,0,0,3425.3,34.6,259.1,79.2,2.09,A,13742.868,3851
20190430,2019,2,COO,COOPER COS INC (THE),A,6203.4,3542,104.9,104.6,49.5,454.6,70.7,3912.6,2661.2,122.3,0,0,3542,33.3,262.7,131.9,4.57,A,14351.04,3851
20190731,2019,3,COO,COOPER COS INC (THE),A,6172.8,3615.3,113.2,112.7,49.6,390,70.7,3830,2557.3,120.2,0,0,3615.3,31.5,264.5,207.3,7,A,16735.04,3851
20191031,2019,4,COO,COOPER COS INC (THE),A,6274.5,3628.4,89.5,89,49.1,563.7,70.6,3834.2,2645.9,121,0,0,3628.4,28,266.4,292.1,9.44,A,14288.1,3851
20200131,2020,1,COO,COOPER COS INC (THE),A,6548.5,3730.7,77.4,76.8,49.2,574.5,70.6,3820.3,2817.6,90.5,0,0,3730.7,27.6,273.1,69,1.84,A,17066.988,3851
20200430,2020,2,COO,COOPER COS INC (THE),A,6510,3627.3,80.8,79.8,49.1,586,68.8,3737.7,2882.5,11.5,0,0,3627.3,26.8,254.1,158.3,2.07,A,14076.97,3851
20200731,2020,3,COO,COOPER COS INC (THE),A,6748.4,3760.2,128.3,127.4,49.1,585,70.6,3756.4,2988,55.2,0,0,3760.2,28.5,249.3,203.4,3.2,A,13891.863,3851
20201031,2020,4,COO,COOPER COS INC (THE),A,6737.5,3824.6,116.8,115.9,49.1,442.6,77.1,3736.3,2912.7,81.2,0,0,3824.6,25.8,278.4,310.4,4.85,A,15665.355,3851
20210131,2021,1,COO,COOPER COS INC (THE),A,8921.9,5989.7,119.7,119.1,49.1,435.4,75.5,3911.9,2932,2101.1,0,0,5989.7,21.6,278.7,55.9,42.77,A,17874.364,3851
20210430,2021,2,COO,COOPER COS INC (THE),A,9013.8,6162.6,106.4,105.9,49.2,446.8,77.5,3980.1,2851,117.5,0,0,6162.6,22.3,297.5,105.8,45.12,A,20215.788,3851
20210731,2021,3,COO,COOPER COS INC (THE),A,9610.6,6785.2,112.8,112.2,49.2,469.8,78.9,3893.3,2825.2,615.8,0,0,6785.2,28.8,318.1,149.4,57.61,A,20751.084,3851
20211031,2021,4,COO,COOPER COS INC (THE),A,9606.2,6942,95.9,95.9,49.2,82.9,,3845.5,2664.2,110.3,0,0,6942,24.1,323.2,214.4,59.16,A,20512.464,3851
20100331,2010,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,11980.5,7151.4,656.6,656.6,185.7,300,53.1,6034,4815.3,104.6,0,0,7151.4,446,237.5,23,0.33,A,7808.652,2082
20100630,2010,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,12107.4,7306.1,798.6,798.6,185.9,300,51,5990.3,4787.1,237.2,0,0,7306.1,442,261.2,51.4,1.61,A,7874.646,2082
20100930,2010,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,12138.7,7605.5,763.5,763.5,186.2,0,47.8,6104.7,4485.8,256.1,0,0,7605.5,434.9,248.9,77.7,3,A,8789.608,2082
20101231,2010,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,12697.6,7798.8,1217.6,1217.6,186.8,1.1,50.4,6144.2,4855,109.8,0,0,7798.8,466.7,264.9,177.9,3.59,A,9376.298,2082
20110331,2011,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,12869.3,8009.4,1081.7,1081.7,186.9,2,51,6344.2,4816.3,82.9,0,0,8009.4,349.7,238.4,34.3,0.44,A,8764.287,2082
20110630,2011,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,13104.1,8143.8,1184.2,1184.2,187.2,50.4,56.1,6308.3,4917.4,222.8,0,0,8143.8,416.8,272.5,72.5,1.64,A,8374.704,2082
20110930,2011,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,12429.9,7897,987.2,987.2,181.1,46.4,54.2,6065.7,4491.1,197.4,0,0,7897,426.4,246.8,126.3,2.69,A,7174.489,2082
20111231,2011,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,12423.8,7647.9,1078.9,1078.9,180,46.9,55.8,6039.3,4733.6,173.2,0,0,7647.9,455.6,259.9,235.4,3.65,A,7837.85,2082
20120331,2012,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,12436.2,7807.3,836.3,836.3,180.7,48.2,53.4,6174.3,4588.3,79.5,0,0,7807.3,474.9,233.2,33.8,0.44,A,8176.805,2082
20120630,2012,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,16236.7,7810.8,516,516,181,802.5,58.4,9413.3,8354.8,105.1,0,0,7810.8,883.8,269.7,81.4,1.02,A,7531.124,2082
20120930,2012,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,16466.5,8225.2,585.7,585.7,181.2,1258.6,80.2,9642.5,8187.3,198.4,0,0,8225.2,903.6,284.6,143.4,2.11,A,8162.566,2082
20121231,2012,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,16212.2,7966.9,624,624,181.5,1245.6,80.7,9687.9,8220.6,60,0,0,7966.9,948.5,255.9,222.3,2.44,A,7766.021,2082
20130331,2013,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,15942.7,7771.1,511.5,511.5,182.4,1260.4,80.2,9394,8145.8,28.5,0,0,7771.1,966.4,280.2,68.3,0.16,A,8925.092,2082
20130630,2013,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,16116.9,7984.5,801.6,801.6,183.4,1272.4,80.7,9272.9,8106.1,267.3,0,0,7984.5,937.9,305.7,149.7,1.62,A,8780.488,2082
20130930,2013,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,15772.8,8290.6,406.9,406.9,183.8,638.3,77.2,9389,7454.1,134.3,0,0,8290.6,941.9,274.3,218.2,2.34,A,9214.076,2082
20131231,2013,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,15580.1,8638.9,442.3,442.3,184.2,586.9,82.4,9243.8,6916.3,137.2,0,0,8638.9,911.4,274.9,293.9,3.09,A,10340.256,2082
20140331,2014,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,15365.8,8600.9,337.6,337.6,184.8,630.4,76.3,9047,6741.1,163.4,0,0,8600.9,932.5,269.5,65.3,0.9,A,10875.742,2082
20140630,2014,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,15873,8962,506,506,185,451.6,77.2,9217.9,6887.9,290.9,0,0,8962,977.4,317.4,126.4,2.47,A,13722.616,2082
20140930,2014,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,14833.4,8398,722.1,722.1,185.4,1108.7,74.6,8320,6411,-34.4,0,0,8398,902.5,279.5,195.8,2.27,A,13801.8,2082
20141231,2014,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,13996.3,7863.3,624.6,624.6,185.5,849.4,77.3,7947.4,6110.2,94.1,0,0,7863.3,784.3,269.1,259.5,2.78,A,13893.283,2082
20150331,2015,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,12951.7,7261.1,317.6,317.6,186.2,941.2,65.7,7250.6,5666.6,81.1,0,0,7261.1,717.4,232.8,73.7,0.43,A,13887.108,2082
20150630,2015,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,13397.2,7607.1,413.8,413.8,185.7,832.4,64.8,7488.6,5765.8,229,0,0,7607.1,739,277.4,139.8,1.66,A,12967.045,2082
20150930,2015,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,12645.3,7250.3,393.6,393.6,185.1,48.2,65.6,6970.4,5372.6,16.6,0,0,7250.3,668.8,258.8,208.3,1.74,A,15365.0003,2082
20151231,2015,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,12276.3,7043,430.9,430.9,184.5,28.7,29.4,6729,5213.2,32.8,0,0,7043,799.8,246,275,1.92,A,17327.642,2082
20160331,2016,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,15210.3,9898.8,2602.9,2602.9,214.7,63.5,64.5,7013.8,5291,168.1,0,0,9898.8,796.1,224.5,71.1,0.83,A,20643.84,2082
20160630,2016,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,15322.2,9852.3,2990.3,2990.3,214.8,347,66.9,6872.4,5450.3,177.9,0,0,9852.3,802.5,281.9,121.6,1.66,A,21722.62,2082
20160930,2016,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,22196.8,9919.5,9981.5,9981.5,214.9,326.9,63.6,6805.6,12256.4,207.7,0,0,9919.5,798.1,250.1,188.9,2.63,A,23594.59,2082
20161231,2016,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,29341.5,11418.7,560.9,560.9,214.9,684.8,181,22282,17719.8,1439.3,0,0,11418.7,1699,642.9,341.8,9.41,A,20913.557,2082
20170331,2017,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,29542.9,11598.3,395,395,215.3,843,193.7,22308.8,17732.6,208.5,0,0,11598.3,1762.6,631.8,180,0.97,A,20607.611,2082
20170630,2017,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,30118.6,12095.9,502.9,502.9,215.3,686.6,196,22590.8,17812.8,329.9,0,0,12095.9,1865.2,713.4,354,2.5,A,18611.362,2082
20170930,2017,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,30677.7,12488.2,971.3,971.3,215.4,1745,201.2,22662.7,17981.1,310.3,0,0,12488.2,1932.4,713.7,466,3.94,A,17590.976,2082
20171231,2017,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,30246.9,13226.1,418.6,418.6,215.4,716.9,201.4,22702,16811.9,716.9,0,0,13226.1,1648.6,700.4,599.6,7.27,A,17682.87,2082
20180331,2018,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,30184.5,13445.9,197.9,197.9,215.8,1591.3,205.2,22680.3,16521,278.1,0,0,13445.9,1688.7,615.7,208.3,1.29,A,16274.856,2082
20180630,2018,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,30560.9,13576.6,792.9,792.9,215.8,1411,208.5,22351,16764.3,424.1,0,0,13576.6,1771,680,351.1,3.25,A,14683.708,2082
20180930,2018,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,30470.3,13864.1,750.1,750.1,215.8,1602,207.3,22329.4,16380.3,338.3,0,0,13864.1,1853.6,649.3,491,4.82,A,13287.3,2082
20181231,2018,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,30109.8,13507.4,1057.9,1057.9,216.1,1597.7,205.8,22037.2,16374,76,0,0,13507.4,2128.9,594.8,651.7,5.17,A,12150.918,2082
20190331,2019,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,29823.6,13647.3,234.4,234.4,216.4,1684.7,204.1,22029,15935.5,151.4,0,0,13647.3,2151.5,592.4,198,0.7,A,12922.8463,2082
20190630,2019,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,30061.6,13899.4,490.2,490.2,216.3,1079.9,209,22056.3,15916.6,329.4,0,0,13899.4,2199.6,710,310.5,2.22,A,12116.18,2082
20190930,2019,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,28751.6,13162.4,410.2,410.2,216.3,1238.2,208.2,21136.4,15345.1,-402.8,0,0,13162.4,2214.1,627.1,457.3,0.36,A,12448.43,2082
20191231,2019,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,28859.8,13419.4,523.4,523.4,216.3,974.8,206,21287.4,15186.7,163.7,0,0,13419.4,2258.6,552.3,593.8,1.12,A,11688.262,2082
20200331,2020,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,28461.1,12686.6,666.1,666.1,216.5,1491.5,203.5,20844.1,15515.1,-117,0,0,12686.6,2184.2,574.8,225.1,-0.54,A,8458.9175,2082
20200630,2020,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,28638.8,13002.9,780.8,780.8,216.6,660.2,200.8,20945.8,15370.8,195,0,0,13002.9,2218.5,469.9,345.1,0.36,A,7500.226,2082
20200930,2020,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,28675.3,13512.7,731.3,731.3,216.7,1289.2,203,21034.5,14899.7,342.8,0,0,13512.7,2276,579.1,456.4,1.94,A,7321.618,2082
20201231,2020,4,TAP,MOLSON COORS BEVERAGE CO,BBB-,27331.1,12365,770.1,770.1,216.7,1067.2,202.4,19707.1,14709.8,-1369.8,0,0,12365,2381.6,593.2,574.8,-4.38,A,9838.199,2082
20210331,2021,1,TAP,MOLSON COORS BEVERAGE CO,BBB-,27163.6,12580.8,532.7,532.7,216.9,1110.9,202.3,19636.1,14329.6,84.1,0,0,12580.8,2476.8,488.4,102.5,0.39,A,11103.665,2082
20210630,2021,2,TAP,MOLSON COORS BEVERAGE CO,BBB-,28519.9,12984.8,1308.9,1308.9,216.9,1573.2,201.6,19655.2,15283.5,388.6,0,0,12984.8,2585.8,626.9,211.9,2.18,A,11657.087,2082
20210930,2021,3,TAP,MOLSON COORS BEVERAGE CO,BBB-,27643.5,13275.5,616.3,616.3,216.9,606.6,200.3,19497.4,14121,453,0,0,13275.5,2607.7,610.8,363.4,4.26,A,10082.182,2082
20100331,2010,1,GLW,CORNING INC,BBB-,21727,16302,3873,3075,1556,23,208,674,5374,816,0,0,16302,,328,173,0.52,A,31446.76,3679
20100630,2010,2,GLW,CORNING INC,BBB-,22541,16992,4259,3214,1558,24,208,669,5499,913,0,0,16992,,395,309,1.11,A,25161.7,3679
20100930,2010,3,GLW,CORNING INC,BBB-,24670,18416,5029,3302,1559,25,214,668,6203,785,0,0,18416,,404,534,1.61,A,28498.52,3679
20101231,2010,4,GLW,CORNING INC,BBB-,25833,19375,6350,4598,1561,57,224,716,6407,1044,0,0,19375,49,442,1007,2.28,A,30158.52,3679
20110331,2011,1,GLW,CORNING INC,BBB-,26660,20304,6303,4570,1567,26,229,885,6305,748,0,0,20304,,411,532,0.48,A,32327.21,3679
20110630,2011,2,GLW,CORNING INC,BBB-,27825,21255,6357,4609,1568,26,236,883,6519,755,0,0,21255,,461,1026,0.96,A,28459.2,3679
20110930,2011,3,GLW,CORNING INC,BBB-,28173,21640,6421,4901,1569,27,245,881,6482,811,0,0,21640,,409,1666,1.48,A,19392.84,3679
20111231,2011,4,GLW,CORNING INC,BBB-,27848,21078,5825,4661,1515,27,247,926,6719,491,0,0,21078,60,474,2432,1.8,A,19664.7,3679
20120331,2012,1,GLW,CORNING INC,BBB-,28489,21317,6836,5490,1515,27,240,922,7122,474,0,0,21317,,458,412,0.31,A,21331.2,3679
20120630,2012,2,GLW,CORNING INC,BBB-,28754,21354,6345,5008,1490,29,242,916,7352,474,0,0,21354,,476,853,0.63,A,19265.7,3679
20120930,2012,3,GLW,CORNING INC,BBB-,29410,21839,6351,4952,1478,30,248,912,7524,533,0,0,21839,,474,1275,0.99,A,19435.7,3679
20121231,2012,4,GLW,CORNING INC,BBB-,29375,21486,6144,4988,1470,76,267,1496,7842,155,0,0,21486,11,558,1801,1.1,A,18551.4,3679
20130331,2013,1,GLW,CORNING INC,BBB-,28595,21344,5775,4797,1473,74,255,1485,7205,494,0,0,21344,,439,194,0.33,A,19635.09,3679
20130630,2013,2,GLW,CORNING INC,BBB-,28389,21378,5471,4601,1460,72,250,1559,6935,638,0,0,21378,,451,438,0.77,A,20775.8,3679
20130930,2013,3,GLW,CORNING INC,BBB-,28714,21749,5446,4560,1447,23,248,1551,6916,408,0,0,21749,,458,682,1.05,A,21111.73,3679
20131231,2013,4,GLW,CORNING INC,BBB-,28478,21162,5235,4704,1399,21,249,1542,7267,421,0,0,21162,13,507,1019,1.35,A,24930.18,3679
20140331,2014,1,GLW,CORNING INC,BBB-,29544,19350,5612,4968,1306,468,297,1665,7825,301,2300,0,21650,,529,246,0.21,A,27190.92,3679
20140630,2014,2,GLW,CORNING INC,BBB-,29832,19463,5886,5118,1290,450,302,1682,8000,169,2300,0,21763,,518,478,0.32,A,28315.5,3679
20140930,2014,3,GLW,CORNING INC,BBB-,29815,19479,6104,5353,1282,455,303,1653,7965,1014,2300,0,21779,,535,740,1.08,A,24793.88,3679
20141231,2014,4,GLW,CORNING INC,BBB-,30063,19279,6068,5309,1274,36,298,1647,8411,988,2300,0,21579,376,601,1076,1.82,A,29212.82,3679
20150331,2015,1,GLW,CORNING INC,BBB-,29323,18998,5067,4304,1259,106,291,2045,7951,407,2300,0,21298,,485,333,0.3,A,28554.12,3679
20150630,2015,2,GLW,CORNING INC,BBB-,29888,18683,5473,4968,1231,102,299,2043,8833,496,2300,0,20983,,512,641,0.68,A,24287.63,3679
20150930,2015,3,GLW,CORNING INC,BBB-,28898,17697,5013,4440,1184,101,292,2008,8828,212,2300,0,19997,,491,939,0.84,A,20270.08,3679
20151231,2015,4,GLW,CORNING INC,BBB-,28547,16488,4600,4500,1130,572,302,2086,9684,224,2300,0,18788,340,763,1250,1.02,A,20656.4,3679
20160331,2016,1,GLW,CORNING INC,BBB-,27945,15618,3540,3540,1075,527,295,2102,9958,-368,2300,0,17918,,504,270,-0.36,A,22456.75,3679
20160630,2016,2,GLW,CORNING INC,BBB-,30653,17309,7144,7144,1037,279,295,2373,10981,2207,2300,0,19609,,634,533,1.66,A,21237.76,3679
20160930,2016,3,GLW,CORNING INC,BBB-,28809,15421,4821,4821,951,7,300,2366,11022,284,2300,0,17721,,534,815,1.96,A,22491.15,3679
20161231,2016,4,GLW,CORNING INC,BBB-,27899,15593,5291,5291,926,256,305,2373,9939,1572,2300,0,17893,317,530,1130,3.53,A,22474.02,3679
20170331,2017,1,GLW,CORNING INC,BBB-,28305,16008,4872,4844,920,257,277,2444,9926,86,2300,0,18308,,524,364,0.07,A,24840,3679
20170630,2017,2,GLW,CORNING INC,BBB-,27830,15712,4189,4189,902,631,281,2450,9750,439,2300,0,18012,,578,761,0.52,A,27105.1,3679
20170930,2017,3,GLW,CORNING INC,BBB-,28094,15017,3865,3865,869,631,294,2575,10711,390,2300,0,17317,,590,1247,0.93,A,26000.48,3679
20171231,2017,4,GLW,CORNING INC,BBB-,27494,13398,4317,4317,858,379,306,2563,11724,-1412,2300,0,15698,451,618,1804,-0.66,A,27447.42,3679
20180331,2018,1,GLW,CORNING INC,BBB-,26834,12113,3096,3096,832,380,323,2549,12346,-589,2300,0,14413,514,608,655,-0.72,A,23196.16,3679
20180630,2018,2,GLW,CORNING INC,BBB-,26140,11577,2023,2023,809,252,322,3250,12189,738,2300,0,13877,328,634,1177,0.12,A,22255.59,3679
20180930,2018,3,GLW,CORNING INC,BBB-,26392,11590,1903,1903,786,252,318,3239,12414,625,2300,0,13890,328,670,1692,0.85,A,27745.8,3679
20181231,2018,4,GLW,CORNING INC,BBB-,27505,11492,2355,2355,788,4,330,3228,13619,292,2300,0,13792,347,712,2242,1.19,A,23805.48,3679
20190331,2019,1,GLW,CORNING INC,BBB-,27321,11307,1456,1456,782,61,335,3195,13615,499,2300,0,13607,331,650,524,0.61,A,25884.2,3679
20190630,2019,2,GLW,CORNING INC,BBB-,27575,11125,1178,1178,779,516,380,3178,14054,92,2300,0,13425,326,657,1094,0.69,A,25886.17,3679
20190930,2019,3,GLW,CORNING INC,BBB-,27329,10734,971,971,768,366,396,3130,14195,337,2300,0,13034,289,597,1611,1.1,A,21903.36,3679
20191231,2019,4,GLW,CORNING INC,BBB-,28898,10607,2434,2434,762,73,392,3120,15901,32,2300,0,12907,325,654,1987,1.11,A,22181.82,3679
20200331,2020,1,GLW,CORNING INC,BBB-,27859,9898,2025,2025,759,87,382,3067,15572,-96,2300,0,12198,251,595,545,-0.16,A,15589.86,3679
20200630,2020,2,GLW,CORNING INC,BBB-,27546,9749,2158,2158,759,91,352,2997,15413,-71,2300,0,12049,273,597,833,-0.28,A,19658.1,3679
20200930,2020,3,GLW,CORNING INC,BBB-,30267,10360,2514,2514,761,345,394,3759,17410,427,2300,0,12660,247,661,986,0.25,A,24664.01,3679
20201231,2020,4,GLW,CORNING INC,BBB-,30775,10957,2672,2672,765,252,392,3768,17327,252,2300,0,13257,313,673,1377,0.54,A,27540,3679
20210331,2021,1,GLW,CORNING INC,BBB-,30143,11069,2868,2868,768,243,362,3688,16585,599,2300,0,13369,287,622,289,0.75,A,33415.68,3679
20210630,2021,2,GLW,CORNING INC,BBB-,29806,11960,2336,2320,838,447,369,3661,17664,449,0,0,11960,277,699,613,0.27,A,34274.2,3679
20210930,2021,3,GLW,CORNING INC,BBB-,29706,12145,2223,2212,837,146,371,3617,17351,371,0,0,12145,263,738,1014,0.72,A,30542.13,3679
20100331,2010,1,CMI,CUMMINS INC,A,8769,3791,1102,885,197.6,95,79,604,4717,149,0,0,3791,,427,47,0.75,A,12241.32,3510
20100630,2010,2,CMI,CUMMINS INC,A,9210,3883,1193,924,195.9,87,82,588,5050,246,0,0,3883,,450,91,2,A,12758.967,3510
20100930,2010,3,CMI,CUMMINS INC,A,9872,4199,1245,937,195.6,98,78,584,5378,283,0,0,4199,,478,170,3.44,A,17717.448,3510
20101231,2010,4,CMI,CUMMINS INC,A,10402,4670,1362,1023,195.7,134,81,589,5406,362,0,0,4670,,546,364,5.29,A,21528.957,3510
20110331,2011,1,CMI,CUMMINS INC,A,10726,4867,1086,779,194.3,82,79,585,5527,343,0,0,4867,,518,91,1.75,A,21299.166,3510
20110630,2011,2,CMI,CUMMINS INC,A,11313,5158,1474,1111,192.8,59,80,564,5796,505,0,0,5158,,620,215,4.36,A,19952.872,3510
20110930,2011,3,CMI,CUMMINS INC,A,11338,5211,1438,1165,191,48,84,561,5794,452,0,0,5211,,653,377,6.71,A,15597.06,3510
20111231,2011,4,CMI,CUMMINS INC,A,11668,5492,1761,1484,190.2,125,82,566,5837,548,0,0,5492,18,675,622,9.58,A,16741.404,3510
20120331,2012,1,CMI,CUMMINS INC,A,12119,6010,1569,1317,190.5,33,85,592,5761,455,0,0,6010,,656,126,2.39,A,22867.62,3510
20120630,2012,2,CMI,CUMMINS INC,A,12169,6103,1406,1145,188.8,141,86,613,5732,469,0,0,6103,,674,266,4.86,A,18296.608,3510
20120930,2012,3,CMI,CUMMINS INC,A,12414,6478,1272,1033,188.5,131,91,808,5580,352,0,0,6478,,642,424,6.73,A,17381.585,3510
20121231,2012,4,CMI,CUMMINS INC,A,12548,6603,1616,1369,188.3,77,99,814,5574,369,0,0,6603,13,633,690,8.69,A,20402.305,3510
20130331,2013,1,CMI,CUMMINS INC,A,12756,6655,1679,1483,188.3,67,98,810,5711,282,0,0,6655,,603,114,1.5,A,21807.023,3510
20130630,2013,2,CMI,CUMMINS INC,A,13048,6704,1587,1382,185.9,83,101,810,5955,414,0,0,6704,,636,275,3.7,A,20162.714,3510
